,city_name,district_name,town_name,url
127,서울시,강남구,대치동,"https://new.land.naver.com/complexes/16244?ms=37.503447,127.0621765,17&a=APT:JGC:ABYG&e=RETAIL"
128,서울시,강남구,대치동,"https://new.land.naver.com/complexes/65?ms=37.491444,127.0563775,17&a=APT:JGC:ABYG&e=RETAIL"
129,서울시,강남구,대치동,"https://new.land.naver.com/complexes/91?ms=37.491347,127.0544455,17&a=APT:JGC:ABYG&e=RETAIL"
130,서울시,강남구,대치동,"https://new.land.naver.com/complexes/11063?ms=37.497441,127.0570375,17&a=APT:JGC:ABYG&e=RETAIL"
131,서울시,강남구,대치동,"https://new.land.naver.com/complexes/111580?ms=37.495967,127.0569265,17&a=APT:JGC:ABYG&e=RETAIL"
132,서울시,강남구,대치동,"https://new.land.naver.com/complexes/10393?ms=37.504642,127.0504325,17&a=APT:JGC:ABYG&e=RETAIL"
133,서울시,강남구,대치동,"https://new.land.naver.com/complexes/9906?ms=37.505138,127.0505055,17&a=APT:JGC:ABYG&e=RETAIL"
134,서울시,강남구,대치동,"https://new.land.naver.com/complexes/107810?ms=37.505016,127.0600755,17&a=APT:JGC:ABYG&e=RETAIL"
135,서울시,강남구,대치동,"https://new.land.naver.com/complexes/22493?ms=37.496298,127.0504135,17&a=APT:JGC:ABYG&e=RETAIL"
136,서울시,강남구,대치동,"https://new.land.naver.com/complexes/135?ms=37.496538,127.0557255,17&a=APT:JGC:ABYG&e=RETAIL"
137,서울시,강남구,대치동,"https://new.land.naver.com/complexes/9782?ms=37.497046,127.0542185,17&a=APT:JGC:ABYG&e=RETAIL"
138,서울시,강남구,대치동,"https://new.land.naver.com/complexes/8994?ms=37.497535,127.0564595,17&a=APT:JGC:ABYG&e=RETAIL"
139,서울시,강남구,대치동,"https://new.land.naver.com/complexes/105210?ms=37.501584,127.0648125,17&a=APT:JGC:ABYG&e=RETAIL"
140,서울시,강남구,대치동,"https://new.land.naver.com/complexes/185?ms=37.498984,127.0687465,17&a=APT:JGC:ABYG&e=RETAIL"
141,서울시,강남구,대치동,"https://new.land.naver.com/complexes/166?ms=37.499359,127.0670905,17&a=APT:JGC:ABYG&e=RETAIL"
142,서울시,강남구,대치동,"https://new.land.naver.com/complexes/19418?ms=37.494754,127.0511795,17&a=APT:JGC:ABYG&e=RETAIL"
143,서울시,강남구,대치동,"https://new.land.naver.com/complexes/209?ms=37.500395,127.0670885,17&a=APT:JGC:ABYG&e=RETAIL"
144,서울시,강남구,대치동,"https://new.land.naver.com/complexes/13081?ms=37.504627,127.0508515,17&a=APT:JGC:ABYG&e=RETAIL"
145,서울시,강남구,대치동,"https://new.land.naver.com/complexes/19313?ms=37.504308,127.0492155,17&a=APT:JGC:ABYG&e=RETAIL"
146,서울시,강남구,대치동,"https://new.land.naver.com/complexes/102955?ms=37.50161,127.0567135,17&a=APT:JGC:ABYG&e=RETAIL"
147,서울시,강남구,대치동,"https://new.land.naver.com/complexes/123312?ms=37.501729,127.0546485,17&a=APT:JGC:ABYG&e=RETAIL"
148,서울시,강남구,대치동,"https://new.land.naver.com/complexes/10297?ms=37.501695,127.0514765,17&a=APT:JGC:ABYG&e=RETAIL"
149,서울시,강남구,대치동,"https://new.land.naver.com/complexes/13826?ms=37.501362,127.0515715,17&a=APT:JGC:ABYG&e=RETAIL"
150,서울시,강남구,대치동,"https://new.land.naver.com/complexes/11620?ms=37.504691,127.0634385,17&a=APT:JGC:ABYG&e=RETAIL"
151,서울시,강남구,대치동,"https://new.land.naver.com/complexes/11621?ms=37.504258,127.0633085,17&a=APT:JGC:ABYG&e=RETAIL"
