st_line,st_name,st_lat,st_lng,st_count
경춘선,김유정역,37.8184490071056,127.714323967766,1
경춘선,남춘천역,37.8640466747977,127.723850659304,1
경춘선,금곡역,37.6373551430559,127.207533674718,1
경춘선,굴봉산역,37.8320661917515,127.557769861431,1
경춘선,대성리역,37.6839900741502,127.379706254541,1
경춘선,망우역,37.59965667095895,127.092053019857,2
경춘선,천마산역,37.6592276778117,127.285062700362,1
경춘선,신내역,37.61259779227041,127.1037483272775,2
경춘선,퇴계원역,37.6482657629059,127.14353713662,1
경춘선,마석역,37.652792215501,127.311686554885,1
공항철도,검암역,37.5689655009009,126.67465880269751,2
공항철도,계양역,37.5716438789257,126.7363058199215,2
공항철도,마곡나루역,37.56617206728751,126.8274583958161,2
공항철도,운서역,37.4928088834418,126.493729942049,1
공항철도,인천공항2터미널역,37.4688002145258,126.433640888212,1
공항철도,홍대입구역,37.5572085009317,126.92596931053167,3
공항철도,인천공항1터미널역,37.4475285398516,126.452583415737,1
공항철도,공항화물청사역,37.4590625046021,126.47751440637,1
공항철도,영종역,37.5120289919535,126.524975940011,1
공항철도,청라국제도시역,37.55646453155236,126.62465841357525,1
공항철도,서울역,37.55411322303234,126.97149440831866,3
공항철도,디지털미디어시티역,37.57697878605643,126.8999501050849,3
공항철도,공덕역,37.543214808720975,126.95216717062576,4
공항철도,김포공항역,37.562055861066824,126.8019088583638,4
김포골드라인,김포공항역,37.562055861066824,126.8019088583638,4
김포골드라인,양촌역,37.64174222596719,126.61468168489102,1
김포골드라인,걸포북변역,37.63163703860519,126.70580291803158,1
김포골드라인,운양역,37.6537750040601,126.683844450975,1
김포골드라인,장기역,37.6440651946922,126.66907862282,1
김포골드라인,구래역,37.64526891941782,126.62795573048847,1
김포골드라인,사우역,37.62001926155787,126.72042439059489,1
김포골드라인,마산역,37.6406117204577,126.644004368759,1
김포골드라인,풍무역,37.61266242089956,126.7323442002163,1
김포골드라인,고촌역,37.601213413053,126.770325947061,1
분당선,죽전역,37.3243773830569,127.107505020642,1
분당선,청량리역,37.58059196570416,127.04727822250149,4
분당선,정자역,37.3667502559668,127.108308259905,2
분당선,이매역,37.39546083876295,127.1278032805135,2
분당선,선릉역,37.50483259974001,127.04883524385119,2
분당선,서현역,37.3850154269126,127.123431479636,1
분당선,수서역,37.48746687415025,127.102028224831,2
분당선,수내역,37.3784687674046,127.114288846291,1
분당선,선정릉역,37.5106280272756,127.0438216527565,2
분당선,태평역,37.4397891897361,127.127747545465,1
분당선,서울숲역,37.543645796605,127.044746216358,1
분당선,복정역,37.469891394473606,127.1266502265915,2
분당선,보정역,37.3127749181936,127.108336816968,1
분당선,미금역,37.3500734943661,127.1089050503725,2
분당선,모란역,37.43305575073627,127.12954223199009,2
분당선,매탄권선역,37.2525055074191,127.040808657326,1
분당선,매교역,37.2655153235144,127.01590057208,1
분당선,망포역,37.2458383703858,127.056854781327,1
분당선,한티역,37.4962857047653,127.052909749417,1
분당선,도곡역,37.49130203976455,127.0553034546895,2
분당선,대모산입구역,37.4915500752654,127.073070274916,1
분당선,기흥역,37.275475038974164,127.1165007675512,2
분당선,구성역,37.2989770487314,127.105695833197,1
분당선,구룡역,37.4870274262116,127.059492941655,1
분당선,개포동역,37.4891394691891,127.066120707828,1
분당선,강남구청역,37.5169197081849,127.0414069302765,2
분당선,가천대역,37.4485625950294,127.126695628703,1
분당선,수원시청역,37.2619226180172,127.030857188083,1
분당선,수원역,37.26597772457933,127.00014656071755,2
분당선,상갈역,37.261811831367,127.108737254546,1
분당선,영통역,37.2515035095752,127.07133191773,1
분당선,청명역,37.2595395723925,127.078969000537,1
분당선,압구정로데오역,37.5275193835816,127.040600507256,1
분당선,야탑역,37.4113736407028,127.128742990837,1
분당선,신갈역,37.2861483619847,127.111284750107,1
분당선,왕십리역,37.56150147025363,127.037887844355,4
분당선,오리역,37.3398305519823,127.108948940053,1
서해선,시흥대야역,37.4500998726813,126.792993796201,1
서해선,신현역,37.4095666677686,126.787837234263,1
서해선,선부역,37.3344084544244,126.809989544577,1
서해선,신천역,37.4392442452261,126.786786216335,1
서해선,원곡역,37.3131636235326,126.795743362633,1
서해선,원시역,37.3026237626179,126.786793532374,1
서해선,달미역,37.3487879549025,126.809416088572,1
서해선,초지역,37.320205007584704,126.8069047141515,2
서해선,시흥능곡역,37.3699465347315,126.808721340419,1
서해선,시흥시청역,37.3815616157045,126.80594583874,1
서해선,소사역,37.48285388202778,126.79535242232828,2
서해선,소새울역,37.4685095548124,126.797283854897,1
수인선,오이도역,37.36218429214502,126.73860730452598,2
수인선,달월역,37.3800267658985,126.74540347645,1
수인선,남동인더스파크역,37.4077423820652,126.695227491501,1
수인선,연수역,37.4179270828136,126.678747463037,1
수인선,호구포역,37.4016421735726,126.708683171095,1
수인선,원인재역,37.41279046213255,126.687173466709,2
수인선,신포역,37.4684545360849,126.624533685908,1
수인선,소래포구역,37.4009402347666,126.733492081979,1
수인선,송도역,37.4299616326114,126.654675713707,1
수인선,인천논현역,37.400670023783825,126.72256497910926,1
수인선,인하대역,37.4483386165197,126.649763418519,1
수인선,인천역,37.4763181115205,126.6171097090945,2
수인선,숭의역,37.4607996146127,126.638411351127,1
수인선,월곶역,37.3918207044367,126.742707561155,1
신분당선,광교역,37.3021119263654,127.044268853097,1
신분당선,동천역,37.3378429142383,127.102870440698,1
신분당선,강남역,37.497431283086755,127.0280927603325,2
신분당선,광교중앙역,37.2883843017536,127.051726324729,1
신분당선,양재시민의숲역,37.4701332061395,127.038471341381,1
신분당선,청계산입구역,37.4483547387397,127.054720327179,1
신분당선,양재역,37.484020744498,127.03465910394999,2
신분당선,수지구청역,37.322492584304,127.094658560596,1
신분당선,미금역,37.3500734943661,127.1089050503725,2
신분당선,정자역,37.3667502559668,127.108308259905,2
신분당선,성복역,37.3135324511783,127.08038367116,1
신분당선,판교역,37.394776256512955,127.11158969924,2
신분당선,상현역,37.2978289663421,127.069363534097,1
에버라인,동백역,37.269101384338924,127.15269056435368,1
에버라인,강남대역,37.27017072715994,127.12606689205987,1
에버라인,전대·에버랜드역,37.285463961266004,127.21938281583995,1
에버라인,고진역,37.244638336050315,127.21418360142515,1
에버라인,지석역,37.26973367450708,127.13666637701705,1
에버라인,운동장·송담대역,37.23791838132199,127.20912479024486,1
에버라인,삼가역,37.24205993395667,127.16817999042203,1
에버라인,보평역,37.259047169680784,127.21847649940082,1
에버라인,초당역,37.26080468076816,127.1594624692542,1
에버라인,기흥역,37.275475038974164,127.1165007675512,2
에버라인,김량장역,37.237326471910784,127.19861201343582,1
에버라인,명지대역,37.23807628801618,127.19029130857074,1
에버라인,어정역,37.27495673681397,127.14373973239812,1
에버라인,둔전역,37.26721221736258,127.21363872279483,1
에버라인,시청·용인대역,37.23944203003437,127.17888509175044,1
우이신설선,화계역,37.6340873974011,127.017510491529,1
우이신설선,4.19민주묘지역,37.6495307746374,127.01369763482,1
우이신설선,북한산우이역,37.66298795049364,127.01275601478088,1
우이신설선,솔샘역,37.62025236522223,127.01356992817117,1
우이신설선,솔밭공원역,37.6559782562487,127.013268181236,1
우이신설선,성신여대입구역,37.5926762492046,127.016837259246,2
우이신설선,삼양역,37.6269190539283,127.018156780705,1
우이신설선,삼양사거리역,37.6213181360851,127.020488845069,1
우이신설선,북한산보국문역,37.6121367531121,127.008263392003,1
우이신설선,보문역,37.58529306083145,127.019777013102,2
우이신설선,신설동역,37.57564671163593,127.02461770026345,3
우이신설선,정릉역,37.602614606648,127.013539545056,1
우이신설선,가오리역,37.64163415518241,127.01677238776956,1
의정부경전철,발곡역,37.7271478742052,127.052969199269,1
의정부경전철,송산역,37.7372760423191,127.08721549161,1
의정부경전철,곤제역,37.7505371570413,127.083822421136,1
의정부경전철,경전철의정부역,37.7372643130628,127.04330596631,1
의정부경전철,경기도청북부청사역,37.7507650408734,127.071617829299,1
의정부경전철,회룡역,37.7244005672306,127.047182315447,2
의정부경전철,새말역,37.7488486906286,127.063759511679,1
의정부경전철,탑석역,37.7334871006703,127.088908165858,1
의정부경전철,효자역,37.7539905661041,127.077226606947,1
의정부경전철,동오역,37.745269911047,127.056985043204,1
의정부경전철,범골역,37.7287878498671,127.043668564435,1
의정부경전철,흥선역,37.7432812774722,127.0371736231,1
의정부경전철,의정부시청역,37.739234834508,127.034848091039,1
의정부경전철,어룡역,37.7426941378158,127.085206837732,1
의정부경전철,의정부중앙역,37.7436803165603,127.049649812523,1
인천1호선,인천시청역,37.45770335854755,126.69729441036651,2
인천1호선,부평삼거리역,37.4778357365592,126.710296039281,1
인천1호선,부평구청역,37.5079496667249,126.7210125362585,2
인천1호선,박촌역,37.5536612597496,126.74506746745,1
인천1호선,문학경기장역,37.4346513434001,126.698449383593,1
인천1호선,인천터미널역,37.4419166733897,126.699694889876,1
인천1호선,신연수역,37.4181081550544,126.694019681969,1
인천1호선,동춘역,37.404576119239,126.680851046438,1
인천1호선,인천대입구역,37.3862063921103,126.639542234479,1
인천1호선,동수역,37.4855071635951,126.718606270842,1
인천1호선,동막역,37.3979424375979,126.673448014592,1
인천1호선,계산역,37.5433079533771,126.7277312169,1
인천1호선,귤현역,37.5662988350728,126.742679119614,1
인천1호선,국제업무지구역,37.3996578386606,126.630542158102,1
인천1호선,부평역,37.4899129374112,126.7238929152125,2
인천1호선,경인교대입구역,37.538124360683,126.722631302651,1
인천1호선,부평시장역,37.4983641942962,126.722285373949,1
인천1호선,원인재역,37.41279046213255,126.687173466709,2
인천1호선,센트럴파크역,37.3928455432657,126.634988814949,1
인천1호선,예술회관역,37.4485259845342,126.700916120922,1
인천1호선,캠퍼스타운역,37.38844295632,126.662206121031,1
인천1호선,선학역,37.4269470843403,126.69892316532737,1
인천1호선,작전역,37.5302710952892,126.722560827351,1
인천1호선,지식정보단지역,37.37750721892,126.645861381029,1
인천1호선,임학역,37.5450120455649,126.738633379569,1
인천1호선,계양역,37.5716438789257,126.7363058199215,2
인천1호선,테크노파크역,37.3822809834253,126.656299104753,1
인천1호선,간석오거리역,37.4670826685298,126.707918490817,1
인천1호선,갈산역,37.5171177260985,126.721550773775,1
인천2호선,가정중앙시장역,37.5175263931377,126.676823324228,1
인천2호선,검바위역,37.5611257424349,126.677531491203,1
인천2호선,가재울역,37.4841504406643,126.683769149033,1
인천2호선,검단오류역,37.5949434686845,126.627907494962,1
인천2호선,인천시청역,37.45770335854755,126.69729441036651,2
인천2호선,검단사거리역,37.6016612295398,126.65643839271,1
인천2호선,주안국가산단역,37.4739117730065,126.681221189696,1
인천2호선,검암역,37.5689655009009,126.67465880269751,2
인천2호선,가정역,37.5248168619511,126.675357432309,1
인천2호선,만수역,37.4549755117309,126.731736248865,1
인천2호선,독정역,37.5848500618769,126.676002640967,1
인천2호선,아시아드경기장역,37.5513145630525,126.677107520162,1
인천2호선,완정역,37.5928390497566,126.673033100577,1
인천2호선,석천사거리역,37.4567884972007,126.710422456642,1
인천2호선,석바위시장역,37.4576690774014,126.692353074376,1
인천2호선,석남역,37.5074734021258,126.676301165922,1
인천2호선,서부여성회관역,37.5003434953542,126.675870541598,1
인천2호선,남동구청역,37.4481747324298,126.736565773149,1
인천2호선,서구청역,37.5440446154284,126.676844673062,1
인천2호선,운연역,37.4396425989597,126.759606687799,1
인천2호선,인천가좌역,37.4898360731372,126.675242029489,1
인천2호선,인천대공원역,37.4484766105613,126.752851963764,1
인천2호선,모래내시장역,37.4558628174958,126.719621557604,1
인천2호선,시민공원역,37.4583852139167,126.681074618963,1
인천2호선,마전역,37.5976340869751,126.667223457118,1
인천2호선,왕길역,37.595129055954,126.642477372147,1
인천2호선,주안역,37.46510425763975,126.6794929571495,2
